orig_pred,contrast_pred,orig_premise,orig_hypothesis,gen_premise,gen_hypothesis,pred_orig_labels,pred_gen_premise_labels,pred_gen_hypothesis_labels,distance_premise,distance_hypothesis,perplexity_gen_hypothesis,perplexity_gen_premise,orig_contrast_hypothesis_probs,orig_contrast_premise_probs,pred_edit_premise_probs,pred_edit_hypo_probs,diff_premise_probs,diff_hypothesis_probs
neutral,contradiction,A man in a suit cheering in a library in front of children.,A lawyer is encouraging some children at a contest.,"A man in a suit cheering in a library in front of children, but he's actually a pirate.",A lawyer is singing a song.,2,2,2,0.5,0.5,96.78394317626953,108.91533660888672,0.978793740272522,0.978793740272522,0.7132528424263,0.71180260181427,-0.2655408978462219,-0.26699113845825195
neutral,entailment,A man in a white and gray shirt looks on as a shirtless man with a mustache cleans fish on a pale green table.,The man is cleaning the fish that he caught so he can cook it.,A man in a white and gray shirt looks on as a shirtless man with a mustache cleans fish on a blue table.,A man is cleaning fish.,2,2,1,0.08,0.6666666666666666,42.963470458984375,33.84602355957031,0.0004716208204627037,0.9991143345832825,0.9990625977516174,0.9939088821411133,-5.173683166503906e-05,0.9934372613206506
neutral,contradiction,A young couple and many others out enjoying themselves at an outdoor street event.,The young couple are looking at goods being sold by the street vendors.,A young couple and many others out enjoying themselves at an indoor mall event.,The young couple are listening to live music.,2,0,2,0.13333333333333333,0.6428571428571429,49.30305862426758,59.10658645629883,0.9424136877059937,0.05348697677254677,0.9744095206260681,0.9964569211006165,0.9209225438535213,0.0540432333946228
neutral,entailment,Construction workers use cables to hang from the sides of buildings.,Construction workers are brave.,Construction workers use cables to hang from the sides of buildings in the city.,Construction workers are trained to use cables to hang from the sides of buildings.,2,2,2,0.25,2.2,15.65834903717041,83.39232635498047,0.9262405633926392,0.9262405633926392,0.9514745473861694,0.9774481654167175,0.025233983993530273,0.05120760202407837
neutral,entailment,A dark-haired man in a black uniform is speaking to a man wearing a black jacket and black helmet on a motorbike.,A man in a police uniform is talking to another man.,A dark-haired man in a black uniform is speaking to a man wearing a black jacket and black helmet on a motorbike in a police station.,A man in a police uniform is talking to another man on a motorbike.,2,1,2,0.16,0.25,13.506491661071777,18.209579467773438,0.978561520576477,0.008008267730474472,0.9600367546081543,0.9870449900627136,0.9520284868776798,0.008483469486236572
neutral,entailment,A woman wearing a red coat stands on a wood floor in front of several paintings while two girls sit on the floor at her feet.,Woman takes a break at a museum while her children sit by her feet.,A woman wearing a red coat stands on a hardwood floor in front of several paintings while two girls sit on the floor at her feet in a gallery.,A woman takes a break at a museum while her children sit by her feet.,2,2,2,0.14814814814814814,0.13333333333333333,27.650150299072266,27.498552322387695,0.9948794841766357,0.9948794841766357,0.9436608552932739,0.9947823882102966,-0.051218628883361816,-9.709596633911133e-05
contradiction,neutral,a climber wearing a red headband is pulling himself up some gray rocks high above some green foliage.,A climber pulls himself up 5000 feet up over a forest,a climber wearing a red headband pulls himself up.,a climber pulls himself up 5000 feet up over a mountain.,0,0,0,0.5263157894736842,0.2727272727272727,87.67330932617188,66.5286865234375,0.9785626530647278,0.9785626530647278,0.5869291424751282,0.9905949831008911,-0.3916335105895996,0.01203233003616333
neutral,entailment,A woman is walking her dog along a snowy ground.,A woman is trying to get her dog to go to the bathroom after it has freshly snowed.,A woman is walking her dog along a freshly snowed ground.,A woman is trying to get her dog to go to the bathroom.,2,2,2,0.18181818181818182,0.2631578947368421,23.27850341796875,24.207792282104492,0.9985598921775818,0.9985598921775818,0.9967930912971497,0.9929963946342468,-0.001766800880432129,-0.005563497543334961
neutral,entailment,a boy in a blue uniform is standing next to a boy in red and a boy in yellow and they are holding baseball gloves.,Three boys are preparing for their big game that is about to start.,a boy in a blue uniform is standing next to two boys in red and yellow and they are holding baseball gloves.,"Three boys are preparing for their big game that is about to start, and they are holding baseball gloves.",2,2,2,0.19230769230769232,0.5,20.62236785888672,30.315032958984375,0.9976425766944885,0.9976425766944885,0.9978528022766113,0.9978368878364563,0.00021022558212280273,0.00019431114196777344
neutral,entailment,"While two students are jumping, others in a classroom are sitting or standing.",Two students disrupting class.,"While two students are jumping, others in a classroom are sitting or standing, and they are all paying attention to the teacher.", Two students are disrupting class.,2,2,2,0.6666666666666666,0.4,146.8872833251953,50.048770904541016,0.9833472371101379,0.9833472371101379,0.8954479098320007,0.984563946723938,-0.08789932727813721,0.0012167096138000488
neutral,entailment,A man alone crosscountry skis in the wilderness while wearing a huge backpack.,A man skis in the wilderness while it's snowing,A man alone crosscountry skis in the wilderness while wearing a huge backpack in the snowy mountains.,A man skis in the wilderness while it's snowing alone.,2,2,2,0.2857142857142857,0.2,41.39632034301758,40.78569412231445,0.9734143018722534,0.9734143018722534,0.8863039612770081,0.863740861415863,-0.08711034059524536,-0.10967344045639038
neutral,entailment,Two girls kissing a man with a black shirt and brown hair on the cheeks.,Two girls kiss there dad.,Two girls kissing a man with a black shirt and brown hair on the lips.,Two girls kiss their father.,2,2,2,0.0625,0.3333333333333333,59.36277389526367,72.1545639038086,0.5374526381492615,0.5374526381492615,0.5773307085037231,0.9921103119850159,0.03987807035446167,0.4546576738357544
neutral,entailment,A large man is sitting in front of a fountain statue while talking on a phone.,The fountain has running water.,"A large man is sitting in front of a fountain statue while talking on a phone, and the fountain has running water.",A fountain has running water.,2,1,1,0.4117647058823529,0.16666666666666666,38.8322639465332,24.0477294921875,0.31747734546661377,0.31747734546661377,0.9736228585243225,0.678715169429779,0.6561455130577087,0.3612378239631653
neutral,entailment,a man puts his hands up while telling an amusing story to his friend with a beard.,The man is perplexed by the events.,a man puts his hands up while telling an amusing story to his friend with a beard in a park.,A man is telling an amusing story to his friend.,2,2,1,0.16666666666666666,1.0,21.7282657623291,35.94571304321289,0.044744014739990234,0.8611421585083008,0.910194993019104,0.9736364483833313,0.04905283451080322,0.9288924336433411
neutral,entailment,A man with a tattoo on his arm staring to the side with vehicles and buildings behind him.,A man has dragon tattoos on his arm.,"A man with a tattoo on his arm stares to the side with vehicles and buildings behind him, and has dragon tattoos on his arm.",A man has tattoos on his arm.,2,1,1,0.47368421052631576,0.1111111111111111,28.0888614654541,20.848356246948242,0.0004317146958783269,0.0004317146958783269,0.9389994740486145,0.9908252358436584,0.9385677593527362,0.9903935211477801
neutral,contradiction,"A man wearing dark knee boots, a green cape, and a hat with two big feathers on the front is sitting by himself on a bench in front of a building with a blue and white patterned piece of wheeled luggage to his right while he rests both his hands on a walking stick.",A man sits by himself at Mardi Gras.,"A man wearing dark knee boots, a green cape, and a hat with two big feathers on the front sits by himself on a bench in front of a building with a blue and white patterned piece of wheeled luggage to his right while he rests both his hands",A man sits by himself on a bench in Antarctica.,2,2,0,0.12280701754385964,0.5555555555555556,30.84889030456543,42.4100341796875,0.04216010496020317,0.9567232728004456,0.9762988686561584,0.9980413913726807,0.01957559585571289,0.9558812864124775
entailment,neutral,A crowd of people in winter garb gather in the street against a backdrop of bare trees and snow.,It is cold and snowy outside.,A crowd of people gather in the street.,A crowd of people gather in the street against a backdrop of bare trees.,1,0,1,0.55,2.0,19.490201950073242,26.376150131225586,0.6586982607841492,0.0004371898830868304,0.9216334223747253,0.9540445804595947,0.9211962324916385,0.29534631967544556
neutral,contradiction,A couple about to kiss somewhere.,A couple are kissing on new years eve as the ball drops.,A couple about to kiss somewhere in the desert.,A couple is hugging each other.,2,2,0,0.42857142857142855,0.7692307692307693,70.61564636230469,70.67965698242188,0.0020270899403840303,0.9977368116378784,0.9832012057304382,0.7854783535003662,-0.014535605907440186,0.7834512635599822
neutral,entailment,A person in an orange shirt reaching up.,A person is reaching up to grab something.,A person in an orange shirt reaching up to grab a book.,A person is reaching up.,2,1,1,0.4444444444444444,0.3333333333333333,58.94761276245117,29.920507431030273,0.0226250309497118,0.0226250309497118,0.9187631607055664,0.9841961860656738,0.8961381297558546,0.961571155115962
neutral,entailment,An medical worker examines a young girl.,A health worker is evaluating a girl on her sickness.,An medical worker examines a young girl in a hospital room.,A health worker is examining a young girl.,2,2,1,0.5,0.45454545454545453,36.279903411865234,63.254920959472656,0.0031372113153338432,0.996366024017334,0.9953562617301941,0.9878393411636353,-0.0010097622871398926,0.9847021298483014
neutral,entailment,A man with two small boys making a purchase from a woman.,The man with the little boys is buying a gift from the woman's store.,The man with two small boys is buying a gift from the woman's store in the mall.,A man with two small boys buys a gift from a woman's store.,2,1,2,0.7692307692307693,0.375,39.026451110839844,16.023313522338867,0.8719368577003479,0.12422733753919601,0.9689475297927856,0.7696745991706848,0.8447201922535896,-0.10226225852966309
neutral,contradiction,A woman standing in front of a wall holding a can of Bud Light with her shirt tied into a semi-halter.,The woman who is shown lives in the South.,A woman standing in front of a wall holding a can of Bud Light with her shirt tied into a semi-halter in a different location.,The woman who is shown lives in the North.,2,2,2,0.16666666666666666,0.1,53.3140869140625,50.01212692260742,0.9932992458343506,0.9932992458343506,0.9966471791267395,0.939014196395874,0.003347933292388916,-0.05428504943847656
neutral,entailment,A little boy with an orange backpack walks under a tree through the woods.,A boy walks to school through the woods.,A little boy with an orange backpack walks under a tree through the forest.,A little boy with an orange backpack walks to school through the woods.,2,2,2,0.06666666666666667,0.5555555555555556,16.317712783813477,29.389604568481445,0.9986451268196106,0.9986451268196106,0.998724639415741,0.9982833862304688,7.95125961303711e-05,-0.0003617405891418457
neutral,entailment,A group of people are gathered on a sidewalk in front of a store nearby a littered street.,A group of people are considering whether to shop at the store.,A group of people are gathered on a sidewalk in front of a store nearby a clean street.,A group of people are considering whether to shop at the store nearby a littered street.,2,2,2,0.05263157894736842,0.3076923076923077,26.047847747802734,32.712615966796875,0.9977155923843384,0.9977155923843384,0.9979312419891357,0.9979436993598938,0.00021564960479736328,0.00022810697555541992
neutral,entailment,"A man with a blue, collared shirt sits in front of another man.",a man is looking at his friend,"A man with a blue, collared shirt sits in front of his friend.",A man is looking at another man.,2,1,2,0.13333333333333333,0.5714285714285714,19.51712989807129,30.635587692260742,0.9531736969947815,0.03846310079097748,0.6799940466880798,0.823758602142334,0.6415309458971024,-0.1294150948524475
neutral,entailment,"Four men in safety gear, one holding a camera, are standing on a platform.",There has been an accident,"Four men in safety gear, one holding a camera, are standing on a platform after an accident.", Four men in safety gear are standing on a platform.,2,1,1,0.17647058823529413,2.4,38.13310241699219,37.21443557739258,0.03830088675022125,0.03830088675022125,0.9815263152122498,0.9880442023277283,0.9432254284620285,0.949743315577507
neutral,contradiction,Two men climbing on a wooden scaffold.,Two sad men climbing on a wooden scaffold.,Two men climbing on a wooden scaffold in the water.,Two men climbing on a metal scaffold.,2,2,0,0.375,0.2222222222222222,25.16500473022461,30.78867530822754,0.001246938481926918,0.9985907673835754,0.9988093376159668,0.9985345602035522,0.00021857023239135742,0.9972876217216253
neutral,entailment,A group of children in costumes are on a stage with red curtains.,a group of children are performing a play,A group of children in costumes are on a stage with blue curtains.,A group of children are performing a play on a stage with red curtains.,2,2,2,0.07142857142857142,1.0,38.43815231323242,96.50472259521484,0.9957557916641235,0.9957557916641235,0.9957191348075867,0.9937660694122314,-3.6656856536865234e-05,-0.00198972225189209
neutral,contradiction,A red truck is parked next to a burning blue building while a man in a green vest runs toward it.,The burning blue building will turn to dust after an hour.,A red truck is parked next to a burning blue building while a man in a green vest runs away from it.,A burning blue building will turn into a green tower after an hour.,2,2,0,0.09090909090909091,0.4166666666666667,27.69776725769043,27.608549118041992,0.1274024248123169,0.8552238941192627,0.925135612487793,0.9777460098266602,0.06991171836853027,0.8503435850143433
neutral,entailment,A band performing at a local bar or club.,The band is playing rock music,A band performing at a local bar or club plays rock music.,A band is playing rock music at a local bar or club.,2,1,2,0.3,1.3333333333333333,21.695430755615234,42.61117172241211,0.9992015957832336,0.0006207554251886904,0.8644548058509827,0.9990148544311523,0.863834050425794,-0.00018674135208129883
neutral,entailment,A group of people are sight seeing and taking pictures.,the group is on vacation,A group of people are sightseeing and taking pictures on a beach vacation.,A group is on vacation.,2,1,2,0.5454545454545454,0.4,65.85806274414062,41.37413024902344,0.9982641339302063,0.0014110138872638345,0.7808362245559692,0.9977542757987976,0.7794252106687054,-0.0005098581314086914
neutral,entailment,"A little boy with a shirt, shorts and socks on, standing on the beach.",A boy is watching the ocean.,"A little boy with a shirt, shorts, and socks on, standing on the beach, watches the ocean.", A little boy is watching the ocean.,2,1,2,0.29411764705882354,0.2857142857142857,44.86663818359375,23.925865173339844,0.9680418372154236,0.031615372747182846,0.9852900505065918,0.964840829372406,0.953674677759409,-0.003201007843017578
contradiction,neutral,"Five people standing on a stage, getting ready to perform, who are unrecognizable due to the lack of lighting.","At a rock concert, the audience screams and cries at the handsome singer and his bass guitarist.","Five people standing on a stage, getting ready to perform.","At a theater performance, the actors take their positions on stage, ready to begin.",0,0,1,0.45454545454545453,0.7368421052631579,37.541446685791016,49.1707649230957,1.6008531019906513e-05,0.9931562542915344,0.609055757522583,0.8374436497688293,-0.3841004967689514,0.8374276412378094
entailment,neutral,A man with a cowboy hat and a gentleman with sunglasses on his head are seated next to each other.,The very differently dressed men sit next to each other,A man and a gentleman are seated next to each other.,Two differently dressed men sit next to each other.,0,0,1,0.42857142857142855,0.3,22.330392837524414,31.697179794311523,0.2281358540058136,0.6329763531684875,0.5614051818847656,0.7246509790420532,-0.07157117128372192,0.4965151250362396
neutral,entailment,Expert snowboard is trying a new trick.,The person is snowboarding on top of a mountain.,Expert snowboarder is trying a new trick on top of a mountain.,A person is snowboarding on top of a mountain.,2,1,2,0.75,0.1,43.91889190673828,20.53336524963379,0.9144077301025391,0.021959098055958748,0.9202961325645447,0.9478840827941895,0.8983370345085859,0.03347635269165039
neutral,contradiction,A woman lowering ballast on a boat.,The captain of the boat is preparing for rough waters.,A woman lowering ballast on a submarine.,The captain of the boat is preparing for sunny weather.,2,2,2,0.125,0.18181818181818182,83.42176055908203,103.50508880615234,0.9575406908988953,0.9575406908988953,0.9706327319145203,0.9876470565795898,0.013092041015625,0.03010636568069458
neutral,entailment,A small child is riding in a red wagon.,A kid is in a wagon and someone is pulling it.,A small child is riding in a red wagon on the beach.,A kid is in a wagon.,2,2,1,0.3,0.4166666666666667,41.088565826416016,33.8138313293457,0.021407196298241615,0.9779690504074097,0.9838775396347046,0.9833699464797974,0.005908489227294922,0.9619627501815557
neutral,entailment,A group of people sitting around a table eating food.,People are at a table eating Christmas dinner.,A group of people sitting around a table eating turkey dinner.,People are at a table eating dinner.,2,2,2,0.18181818181818182,0.1111111111111111,31.033409118652344,43.61708068847656,0.9980447292327881,0.9980447292327881,0.9938826560974121,0.969238817691803,-0.0041620731353759766,-0.028805911540985107
neutral,contradiction,"A person dressed in a dress with flowers and a stuffed bee attached to it, is pushing a baby stroller down the street.",An old lady pushing a stroller down a busy street.,"A person dressed in a dress with flowers and a stuffed bee attached to it, is pushing a baby stroller down the street in a park.",An old lady is wearing a dress with flowers and a stuffed bee attached to it.,2,0,2,0.12,1.0,15.122225761413574,24.53602409362793,0.6229365468025208,0.3735508322715759,0.9445797801017761,0.9833266139030457,0.5710289478302002,0.3603900671005249
neutral,entailment,"A woman wearing an elaborate array of feathers in her hair, a bead necklace, a medallion, and an aqua, brown, and olive-green dress and looks off to her left, smiling slightly.",A woman smiles at someone to her left,"A woman wearing an elaborate array of feathers in her hair, a bead necklace, a medallion, and an aqua, brown, and olive-green dress smiles at someone to her left.",A woman smiles at someone in the vicinity.,2,1,2,0.15,0.5,41.700706481933594,28.7159423828125,0.8710871934890747,0.12680847942829132,0.9349689483642578,0.9408071041107178,0.8081604689359665,0.06971991062164307
contradiction,neutral,A crowd walks about a square at night with smoke or fog drifting over them.,A group of people walk through tear gas.,A crowd walks about a square at night with smoke or fog drifting over them.,A group of people walk through fog in a park.,0,0,2,0.0,0.4444444444444444,56.92234420776367,65.79023742675781,0.000852239434607327,0.9991365075111389,0.9991365075111389,0.9701134562492371,0.0,0.9692612168146297
neutral,entailment,"A lady is helping another woman work in a silver compartment, which is most likely related to nurse-work.",Two woman are trying to finish orders from a doctor,"A lady is helping another woman work in a silver compartment in a hospital, which is most likely related to nurse-work.",Two women are helping each other finish orders from a doctor.,2,2,2,0.13636363636363635,0.5,71.71977996826172,76.31524658203125,0.996950626373291,0.996950626373291,0.9958711266517639,0.9974839687347412,-0.0010794997215270996,0.0005333423614501953
neutral,contradiction,A group of children in African clothing.,Some humans in green clothing,A group of children in green clothing.,Some humans are wearing animal skins.,2,1,1,0.125,1.0,152.28445434570312,136.18287658691406,0.0045338766649365425,0.0045338766649365425,0.9986382126808167,0.9906891584396362,0.9941043360158801,0.9861552817746997
neutral,entailment,In this picture it appears that a man is falling off a bull while attempting to ride the animal.,the man is a farmer,In this picture it appears that a man is falling off a bull while attempting to ride the animal on a farm., A man is riding a bull.,2,2,2,0.15,1.0,44.8079719543457,43.124839782714844,0.9990444779396057,0.9990444779396057,0.9957941770553589,0.5359907150268555,-0.003250300884246826,-0.46305376291275024
neutral,contradiction,"A woman is sitting outside at a table, using a knife to cut into a sandwich.",A woman is sitting outside waiting for her friend.,"A woman is sitting outside at a table, using a knife to cut into a sandwich in the kitchen.",A woman is sitting outside eating a salad.,2,2,0,0.16666666666666666,0.4,32.67283248901367,26.962968826293945,0.06465291231870651,0.9336355328559875,0.8543517589569092,0.9945996999740601,-0.07928377389907837,0.9299467876553535
neutral,contradiction,An old man in a pink polo looks through a telescope with a small child standing next to him while others stand with their telescopes in the background.,An ugly old man in a pink polo looks through a telescope with a small child standing next to him,"An old man in a pink polo looks through a telescope with a small child standing next to him while others stand with their telescopes in the background, but he is not ugly.",An old man in a pink polo looks through a microscope with a small child standing next to him,2,2,0,0.20689655172413793,0.1,10.904478073120117,12.499482154846191,0.0005165405455045402,0.9992676377296448,0.5150011777877808,0.9967212080955505,-0.484266459941864,0.996204667550046
neutral,entailment,A woman in a blue apron is holding a container of ice cream.,A woman is standing in a kitchen.,A woman in a blue apron is holding a container of ice cream in the kitchen.,A woman is standing in a kitchen holding an ice cream container.,2,1,2,0.21428571428571427,0.625,19.915630340576172,23.923213958740234,0.757078230381012,0.24136556684970856,0.8202471733093262,0.7162052392959595,0.5788816064596176,-0.04087299108505249
neutral,entailment,A black and white picture of a city street with a food vendor in the foreground.,The food vendor is selling hot dogs.,A black and white picture of a city street with a hot dog vendor in the foreground.,A food vendor is selling hot dogs.,2,2,2,0.11764705882352941,0.125,25.754798889160156,21.142900466918945,0.9988449811935425,0.9988449811935425,0.6003085374832153,0.9987961053848267,-0.39853644371032715,-4.887580871582031e-05
neutral,contradiction,"A group walking in the middle of a walkway with a green divider, and a woman is walking by herself off to the right.",The group is taking a tour.,"A group walking in the middle of a walkway with a green divider, and a woman is walking by herself off to the left.",The woman is walking in reverse.,2,2,0,0.038461538461538464,0.5714285714285714,27.29266357421875,30.719085693359375,0.0026957273948937654,0.9951152801513672,0.9952385425567627,0.9500274062156677,0.0001232624053955078,0.947331678820774
contradiction,neutral,"A man, wearing a cap, is pushing a cart, on which large display boards are kept, on a road.",The person is stealing display boards.,A man is pushing a cart.,The person is transporting display boards.,0,0,1,0.7083333333333334,0.14285714285714285,50.38274002075195,116.62004852294922,0.0003870575164910406,0.9444639682769775,0.9801785349845886,0.8591797351837158,0.035714566707611084,0.8587926776672248
neutral,entailment,A group of people in front of some tan colored tents from the american Parkinsons disease association.,A group shows up to an event to support research on Parkinsons,A group of people in front of some blue colored tents from the American Parkinson's disease association show up to an event to support research on Parkinson's.,A group shows up to an event to support research on Parkinsons disease.,2,1,2,0.8333333333333334,0.16666666666666666,88.94757080078125,30.61166763305664,0.9792022109031677,0.02076251246035099,0.9776957631111145,0.9806790351867676,0.9569332506507635,0.0014768242835998535
contradiction,neutral,Two little boys are playing on stairs that have a carpet runner going down them.,Two little boys are pretending they are climbing a large mountain.,Two little boys are playing on stairs.,Two little boys are playing on stairs that have a carpet runner going down them.,0,0,1,0.5,0.8333333333333334,11.932223320007324,37.482948303222656,0.0006355177611112595,0.7303065657615662,0.8863338828086853,0.9731516242027283,0.15602731704711914,0.972516106441617
neutral,entailment,A man wearing black pants and a helmet is riding a brown horse.,A man is practicing for a horse race.,A man wearing black pants and a helmet is riding a brown horse in the race.,A man is practicing for a horse race on a brown horse.,2,2,2,0.21428571428571427,0.4444444444444444,27.018238067626953,35.68021011352539,0.9991781115531921,0.9991781115531921,0.9839566349983215,0.9986788630485535,-0.015221476554870605,-0.0004992485046386719
neutral,entailment,A girl in black pants doing exercises.,A girl trying to get fit for a bodybuilding competition.,A girl in black pants doing yoga exercises in the park.,A girl is training for a bodybuilding competition.,2,2,2,0.5,0.36363636363636365,48.892677307128906,39.33670425415039,0.9988095760345459,0.9988095760345459,0.9644545912742615,0.9992812275886536,-0.034354984760284424,0.000471651554107666
neutral,contradiction,An Asian wearing a pastel print shirt and sunhat pushing his cart up the street.,An Asian man is selling food.,An Asian wearing a pastel print shirt and sunhat pushing his cart up the street in the park.,An Asian woman is selling flowers.,2,2,0,0.1875,0.2857142857142857,135.3177490234375,123.31201171875,0.0031425608322024345,0.9933195114135742,0.9927605390548706,0.9737885594367981,-0.0005589723587036133,0.9706459986045957
neutral,entailment,a woman in a brown dress looking at papers in front of a class.,A woman checking papers is a teacher.,a woman in a brown dress looking at papers in front of a classroom.,A woman checking papers is a teacher in a classroom.,2,2,2,0.06666666666666667,0.375,35.03961181640625,36.37874984741211,0.9609546065330505,0.9609546065330505,0.9713395833969116,0.8779041767120361,0.010384976863861084,-0.0830504298210144
neutral,entailment,Woman adjusting her eyeglasses.,Woman adjusting her eyeglasses after reading.,Woman adjusting her eyeglasses after reading the book.,Woman adjusting her eyeglasses after reading.,2,1,2,0.8,0.0,62.03125,36.327762603759766,0.9967209696769714,0.0015273159369826317,0.9480759501457214,0.9967209696769714,0.9465486342087388,0.0
neutral,entailment,A four piece band plays a song on a medium-size stage.,The band is playing punk rock music.,A four piece band plays a song on a small stage.,A four piece punk rock band plays a song on a medium-size stage.,2,2,2,0.21428571428571427,1.75,15.20594310760498,34.46403121948242,0.9987730383872986,0.9987730383872986,0.9986855387687683,0.9982839226722717,-8.749961853027344e-05,-0.0004891157150268555
neutral,contradiction,A young boy in red leaping into sand at a playground.,A young boy jumps onto his friends sand castle at a playground.,A young boy in red leaping into sand at a beach.,A young boy jumps off a cliff at a playground.,2,0,0,0.08333333333333333,0.38461538461538464,38.60665512084961,71.68158721923828,0.05727967619895935,0.05727967619895935,0.8427755832672119,0.8502110242843628,0.7854959070682526,0.7929313480854034
neutral,contradiction,A man and a Woman cutting dough.,A husband and wife making pizza.,A man and a woman cutting dough in the kitchen.,A husband and wife making ice cream.,2,2,2,0.5,0.2857142857142857,107.55136108398438,40.39984130859375,0.9882681965827942,0.9882681965827942,0.9881108999252319,0.9622458219528198,-0.00015729665756225586,-0.026022374629974365
entailment,contradiction,"In an apparent classroom setting, a young man in a blue t-shirt has a book on his knee while a woman dressed in black next to him leans in to point out something in the book.",The man and woman are cooperating.,"In an apparent classroom setting, a young man in a blue t-shirt has a book on his knee while a woman dressed in black next to him points a gun at him.",The woman is pointing a gun at the man.,0,0,0,0.225,1.1428571428571428,21.329641342163086,22.389705657958984,0.8421058654785156,0.8421058654785156,0.5901579260826111,0.996515154838562,-0.25194793939590454,0.1544092893600464
neutral,entailment,Dog running with a purple toy in the snowy field.,A dog is excited.,Dog running with a red toy in the snowy field.,A dog is running with a toy.,2,2,1,0.09090909090909091,0.8,68.2552719116211,129.1455535888672,0.08639471232891083,0.9132879376411438,0.9081984162330627,0.9738448262214661,-0.005089521408081055,0.8874501138925552
neutral,contradiction,A young ladies squatting at hillside sipping on a drink the other one with the white purse is talking pictures.,A group of hikers pause for a break.,A young lady squatting at hillside sipping on a drink is talking pictures with the other one holding a white purse.,A group of hikers are taking pictures.,2,2,2,0.47619047619047616,0.4444444444444444,118.02606964111328,102.94602966308594,0.9706851840019226,0.9706851840019226,0.8634857535362244,0.9754959940910339,-0.10719943046569824,0.004810810089111328
neutral,entailment,Two people are participating in the sport fencing.,Two people competing in a fencing tournament,Two people are fencing in the Olympic Games.,Two people compete in a fencing tournament.,2,1,2,0.3333333333333333,0.2857142857142857,70.49251556396484,94.2628173828125,0.9946377873420715,0.005217964295297861,0.6961286664009094,0.9955111742019653,0.6909107021056116,0.0008733868598937988
neutral,contradiction,Two brown and white dogs running on a grassy but brown fenced yard.,"The dogs wanted to find the end of the fence, but it seemed to keep on going, always turning into yet another stretch of distance.",Two brown and white dogs running on a green fenced yard.,The dogs wanted to chase the squirrels.,2,2,2,0.21428571428571427,0.7857142857142857,52.581817626953125,44.159873962402344,0.9636383652687073,0.9636383652687073,0.9516013860702515,0.9953352808952332,-0.01203697919845581,0.03169691562652588
neutral,contradiction,A small dog runs to catch a ball.,The dog is a chihuahua.,A small dog runs to catch a ball in the park.,The dog is a Great Dane.,2,2,0,0.3333333333333333,0.3333333333333333,33.15055465698242,19.779836654663086,0.004410408902913332,0.9951881170272827,0.9963485598564148,0.9656804203987122,0.00116044282913208,0.9612700114957988
neutral,contradiction,A police person is on a motorcycle on the side of a street.,A policewoman is sitting on the motorcycle behind the parked car.,A police person is sitting on the motorcycle behind the parked car.,A policewoman is riding a bicycle on the sidewalk.,2,2,0,0.5,0.5833333333333334,16.760046005249023,13.033002853393555,0.032408758997917175,0.9640099406242371,0.982771098613739,0.9997056126594543,0.018761157989501953,0.9672968536615372
neutral,entailment,There is a woman in a white tank top and camouflage pants with a big black belt on a stage holding a microphone.,A woman is getting ready to perform a song for the audience.,There is a woman in a white tank top and camouflage pants with a big black belt on a stage getting ready to perform a song for the audience.,A woman is performing a song on stage.,2,1,2,0.3333333333333333,0.5384615384615384,22.196805953979492,12.191789627075195,0.9885076284408569,0.011370547115802765,0.9899665117263794,0.8858920335769653,0.9785959646105766,-0.1026155948638916
neutral,entailment,Two gondola operators sit along a road in Italy.,The gondola operators are taking a work break.,"Two gondola operators sit along a road in Venice, Italy.", The gondola operators are on duty.,2,2,2,0.2,0.5555555555555556,54.9129753112793,28.045841217041016,0.9928364157676697,0.9928364157676697,0.996539831161499,0.8148312568664551,0.0037034153938293457,-0.1780051589012146
neutral,entailment,"A middle-aged woman with red-hair, a white shirt, and a silver beaded necklace is holding a yellow cellphone against her ear while talking.",She was calling her husband on her cellphone.,"A middle-aged woman with red-hair, a white shirt, and a silver beaded necklace is holding a yellow cellphone against her ear while talking in the kitchen.",A middle-aged woman is talking on her cellphone.,2,2,1,0.1,0.7777777777777778,30.887344360351562,28.922868728637695,0.005897074472159147,0.9936501383781433,0.9934968948364258,0.9844592809677124,-0.0001532435417175293,0.9785622064955533
neutral,entailment,A boy posing on the soccer field.,The boy is on a soccer team.,A boy posing on the soccer field in the championship game.,A boy is on a soccer team.,2,2,2,0.5,0.125,41.34684371948242,37.4890251159668,0.9954705238342285,0.9954705238342285,0.8707202076911926,0.9920952916145325,-0.12475031614303589,-0.003375232219696045
contradiction,neutral,A woman in a red jacket walks down the street in the rain.,Woman walks down street on sunny day,A woman walks down the street.,A woman walks down the street in the rain.,0,2,1,0.5,1.0,8.839910507202148,53.71772003173828,0.00016118430357892066,0.001180154737085104,0.9933317303657532,0.9839262366294861,0.9921515756286681,0.9837650523259072
contradiction,neutral,Men wearing blue uniforms sit on a bus.,Men drive the bus into the ocean.,Men wearing blue uniforms sit on a bus.,Men drive a bus into the parking lot.,0,0,0,0.0,0.375,48.046875,63.862850189208984,0.9997853636741638,0.9997853636741638,0.9997853636741638,0.9990975856781006,0.0,-0.0006877779960632324
contradiction,neutral,A man in a suit cheering in a library in front of children.,A boy is attending a club meeting.,A man in a suit cheers in a library.,A man in a suit is giving a presentation in a conference room.,0,0,0,0.35714285714285715,1.25,45.854366302490234,81.60326385498047,0.9989093542098999,0.9989093542098999,0.9992483258247375,0.9919252991676331,0.0003389716148376465,-0.006984055042266846
