data_idx,sorted_idx,orig_pred,new_pred,contrast_pred,orig_contrast_prob_pred,new_contrast_prob_pred,orig_input,edited_input,orig_editable_seg,edited_editable_seg,minimality,num_edit_rounds,mask_frac,duration,error,llama_premise,llama_hypothesis
192,0,neutral,entailment,entailment,0.0225003864616155,0.5539152,"{'sentence1': 'A man alone crosscountry skis in the wilderness while wearing a huge backpack.', 'sentence2': ""A man skis in the wilderness while it's snowing""}","{'sentence1': 'A man  snows and skis in  the wilderness while wearing a black backpack.', 'sentence2': ""A man skis in the wilderness while it's snowing""}",A man alone crosscountry skis in the wilderness while wearing a huge backpack. ,A man  snows and skis in  the wilderness while wearing a black backpack.,0.2142857142857142,1.0,0.275,0.6630151271820068,False,A man alone crosscountry skis in the wilderness while wearing a huge backpack in the snowy mountains.,A man skis in the wilderness while it's snowing alone.
194,0,neutral,entailment,entailment,0.4533175826072693,0.93798697,"{'sentence1': 'Two girls kissing a man with a black shirt and brown hair on the cheeks.', 'sentence2': 'Two girls kiss there dad.'}","{'sentence1': ' Two girls kissing  one dad with a  black shirt  and hair on their cheeks.', 'sentence2': 'Two girls kiss there dad.'}",Two girls kissing a man with a black shirt and brown hair on the cheeks. , Two girls kissing  one dad with a  black shirt  and hair on their cheeks.,0.25,1.0,0.4125,1.2941348552703855,False,Two girls kissing a man with a black shirt and brown hair on the lips.,Two girls kiss their father.
195,0,neutral,entailment,entailment,0.2579193413257599,0.7667434,"{'sentence1': 'A large man is sitting in front of a fountain statue while talking on a phone.', 'sentence2': 'The fountain has running water.'}","{'sentence1': 'A large man is sitting in front of a water fountain statue while talking on a phone.', 'sentence2': 'The fountain has running water.'}",A large man is sitting in front of a fountain statue while talking on a phone. ,A large man is sitting in front of a water fountain statue while talking on a phone.,0.0588235294117647,1.0,0.034375,0.9688324928283693,False,"A large man is sitting in front of a fountain statue while talking on a phone, and the fountain has running water.",A fountain has running water.
196,0,neutral,entailment,entailment,0.0793481543660163,0.93698925,"{'sentence1': 'a man puts his hands up while telling an amusing story to his friend with a beard.', 'sentence2': 'The man is perplexed by the events.'}","{'sentence1': 'a man puts his hands up  confused while telling a story to his friend with a beard.', 'sentence2': 'The man is perplexed by the events.'}",a man puts his hands up while telling an amusing story to his friend with a beard. ,a man puts his hands up  confused while telling a story to his friend with a beard.,0.1666666666666666,1.0,0.1375,0.9198005199432372,False,a man puts his hands up while telling an amusing story to his friend with a beard in a park.,A man is telling an amusing story to his friend.
197,0,neutral,entailment,entailment,0.0008327020332217,0.98127145,"{'sentence1': 'A man with a tattoo on his arm staring to the side with vehicles and buildings behind him.', 'sentence2': 'A man has dragon tattoos on his arm.'}","{'sentence1': 'A man with  a dragon tattoo on his  arm staring to the side with vehicles and buildings behind him.', 'sentence2': 'A man has dragon tattoos on his arm.'}",A man with a tattoo on his arm staring to the side with vehicles and buildings behind him. ,A man with  a dragon tattoo on his  arm staring to the side with vehicles and buildings behind him.,0.0526315789473684,1.0,0.1375,0.8500099182128906,False,"A man with a tattoo on his arm stares to the side with vehicles and buildings behind him, and has dragon tattoos on his arm.",A man has tattoos on his arm.
198,0,neutral,contradiction,contradiction,0.0142671111971139,0.57403386,"{'sentence1': 'A man wearing dark knee boots, a green cape, and a hat with two big feathers on the front is sitting by himself on a bench in front of a building with a blue and white patterned piece of wheeled luggage to his right while he rests both his hands on a walking stick.', 'sentence2': 'A man sits by himself at Mardi Gras.'}","{'sentence1': 'A man wearing dark knee boots, a  mermaid like cape, and a hat with  white feathers on the front is sitting by himself on  a bench in front of  oxford school building with a blue and white patterned piece of  paper luggage to his right while he rests both his hands on sand and writing on the stick.', 'sentence2': 'A man sits by himself at Mardi Gras.'}","A man wearing dark knee boots, a green cape, and a hat with two big feathers on the front is sitting by himself on a bench in front of a building with a blue and white patterned piece of wheeled luggage to his right while he rests both his hands on a walking stick. ","A man wearing dark knee boots, a  mermaid like cape, and a hat with  white feathers on the front is sitting by himself on  a bench in front of  oxford school building with a blue and white patterned piece of  paper luggage to his right while he rests both his hands on sand and writing on the stick.",0.2105263157894736,1.0,0.1375,2.180368423461914,False,"A man wearing dark knee boots, a green cape, and a hat with two big feathers on the front sits by himself on a bench in front of a building with a blue and white patterned piece of wheeled luggage to his right while he rests both his hands",A man sits by himself on a bench in Antarctica.
199,0,entailment,neutral,neutral,0.212885096669197,0.7382556,"{'sentence1': 'A crowd of people in winter garb gather in the street against a backdrop of bare trees and snow.', 'sentence2': 'It is cold and snowy outside.'}","{'sentence1': "" A crowd of people  in winter  garb gather in  a street against  ninja turtles' backdrop  of  tall trees and snow."", 'sentence2': 'It is cold and snowy outside.'}",A crowd of people in winter garb gather in the street against a backdrop of bare trees and snow. , A crowd of people  in winter  garb gather in  a street against  ninja turtles' backdrop  of  tall trees and snow.,0.25,1.0,0.34375,1.9033763408660889,False,A crowd of people gather in the street.,A crowd of people gather in the street against a backdrop of bare trees.
201,0,neutral,contradiction,contradiction,0.0035186244640499,0.7780295,"{'sentence1': 'A couple about to kiss somewhere.', 'sentence2': 'A couple are kissing on new years eve as the ball drops.'}","{'sentence1': 'A couple about to travel somewhere.', 'sentence2': 'A couple are kissing on new years eve as the ball drops.'}",A couple about to kiss somewhere. ,A couple about to travel somewhere.,0.1428571428571428,1.0,0.275,0.5771794319152832,False,A couple about to kiss somewhere in the desert.,A couple is hugging each other.
202,0,neutral,entailment,entailment,0.0485145337879657,0.537793,"{'sentence1': 'A person in an orange shirt reaching up.', 'sentence2': 'A person is reaching up to grab something.'}","{'sentence1': 'A person in an orange shirt holding something up.', 'sentence2': 'A person is reaching up to grab something.'}",A person in an orange shirt reaching up. ,A person in an orange shirt holding something up.,0.2222222222222222,1.0,0.20625,0.6514613628387451,False,A person in an orange shirt reaching up to grab a book.,A person is reaching up.
204,0,neutral,entailment,entailment,0.003141894005239,0.55097663,"{'sentence1': 'An medical worker examines a young girl.', 'sentence2': 'A health worker is evaluating a girl on her sickness.'}","{'sentence1': ' A health worker examines a sick girl.', 'sentence2': 'A health worker is evaluating a girl on her sickness.'}",An medical worker examines a young girl. , A health worker examines a sick girl.,0.375,1.0,0.34375,0.799705982208252,False,An medical worker examines a young girl in a hospital room.,A health worker is examining a young girl.
206,0,neutral,entailment,entailment,0.1532252579927444,0.6483669,"{'sentence1': 'A man with two small boys making a purchase from a woman.', 'sentence2': ""The man with the little boys is buying a gift from the woman's store.""}","{'sentence1': 'A man with two small  boys is making a gift purchase from a woman.', 'sentence2': ""The man with the little boys is buying a gift from the woman's store.""}",A man with two small boys making a purchase from a woman. ,A man with two small  boys is making a gift purchase from a woman.,0.1538461538461538,1.0,0.1375,1.104555606842041,False,The man with two small boys is buying a gift from the woman's store in the mall.,A man with two small boys buys a gift from a woman's store.
208,0,neutral,contradiction,contradiction,0.0031614566687494,0.5562338,"{'sentence1': 'A woman standing in front of a wall holding a can of Bud Light with her shirt tied into a semi-halter.', 'sentence2': 'The woman who is shown lives in the South.'}","{'sentence1': ' Woman in China, standing  in front of  window, holding  a can  of Light with  her hands tied into  s semi-halter.', 'sentence2': 'The woman who is shown lives in the South.'}",A woman standing in front of a wall holding a can of Bud Light with her shirt tied into a semi-halter. ," Woman in China, standing  in front of  window, holding  a can  of Light with  her hands tied into  s semi-halter.",0.375,1.0,0.4125,2.217705726623535,False,A woman standing in front of a wall holding a can of Bud Light with her shirt tied into a semi-halter in a different location.,The woman who is shown lives in the North.
209,0,neutral,entailment,entailment,0.0015710862353444,0.893112,"{'sentence1': 'A little boy with an orange backpack walks under a tree through the woods.', 'sentence2': 'A boy walks to school through the woods.'}","{'sentence1': 'A little boy with an  escalator to school walks under  a tree through the woods.', 'sentence2': 'A boy walks to school through the woods.'}",A little boy with an orange backpack walks under a tree through the woods. ,A little boy with an  escalator to school walks under  a tree through the woods.,0.2,1.0,0.20625,1.0721020698547363,False,A little boy with an orange backpack walks under a tree through the forest.,A little boy with an orange backpack walks to school through the woods.
210,0,neutral,entailment,entailment,0.0018438657280057,0.95648265,"{'sentence1': 'A group of people are gathered on a sidewalk in front of a store nearby a littered street.', 'sentence2': 'A group of people are considering whether to shop at the store.'}","{'sentence1': 'A group  of people  is gathered on  a sidewalk  in front  of  deciding if to shop at store.', 'sentence2': 'A group of people are considering whether to shop at the store.'}",A group of people are gathered on a sidewalk in front of a store nearby a littered street. ,A group  of people  is gathered on  a sidewalk  in front  of  deciding if to shop at store.,0.3684210526315789,1.0,0.48125,1.8846557140350344,False,A group of people are gathered on a sidewalk in front of a store nearby a clean street.,A group of people are considering whether to shop at the store nearby a littered street.
211,0,neutral,entailment,entailment,0.0490122511982917,0.96746427,"{'sentence1': 'A man with a blue, collared shirt sits in front of another man.', 'sentence2': 'a man is looking at his friend'}","{'sentence1': 'A man with a blue- collared  shirt sits facing his friend who is also another man.', 'sentence2': 'a man is looking at his friend'}","A man with a blue, collared shirt sits in front of another man. ",A man with a blue- collared  shirt sits facing his friend who is also another man.,0.5333333333333333,1.0,0.275,1.2036139965057373,False,"A man with a blue, collared shirt sits in front of his friend.",A man is looking at another man.
212,0,neutral,entailment,entailment,0.0233055055141448,0.5946489,"{'sentence1': 'Four men in safety gear, one holding a camera, are standing on a platform.', 'sentence2': 'There has been an accident'}","{'sentence1': 'Four men  in gear, one holding  a camera, are standing on crashing platform.', 'sentence2': 'There has been an accident'}","Four men in safety gear, one holding a camera, are standing on a platform. ","Four men  in gear, one holding  a camera, are standing on crashing platform.",0.1176470588235294,1.0,0.171875,1.320242404937744,False,"Four men in safety gear, one holding a camera, are standing on a platform after an accident.", Four men in safety gear are standing on a platform.
213,0,neutral,contradiction,contradiction,0.0006142638158053,0.99908555,"{'sentence1': 'Two men climbing on a wooden scaffold.', 'sentence2': 'Two sad men climbing on a wooden scaffold.'}","{'sentence1': 'Two  happy men climbing on  a wooden scaffold.', 'sentence2': 'Two sad men climbing on a wooden scaffold.'}",Two men climbing on a wooden scaffold. ,Two  happy men climbing on  a wooden scaffold.,0.125,1.0,0.275,0.576117753982544,False,Two men climbing on a wooden scaffold in the water.,Two men climbing on a metal scaffold.
214,0,neutral,entailment,entailment,0.0043715597130358,0.964563,"{'sentence1': 'A group of children in costumes are on a stage with red curtains.', 'sentence2': 'a group of children are performing a play'}","{'sentence1': 'A group  of seven children are on  stage performing play behind curtains.', 'sentence2': 'a group of children are performing a play'}",A group of children in costumes are on a stage with red curtains. ,A group  of seven children are on  stage performing play behind curtains.,0.5,2.0,0.275,3.0918631553649902,False,A group of children in costumes are on a stage with blue curtains.,A group of children are performing a play on a stage with red curtains.
215,0,neutral,contradiction,contradiction,0.1204051300883293,0.9896315,"{'sentence1': 'A red truck is parked next to a burning blue building while a man in a green vest runs toward it.', 'sentence2': 'The burning blue building will turn to dust after an hour.'}","{'sentence1': 'A  red truck  is parked next to  a building while a man in a green shirt walks toward it.', 'sentence2': 'The burning blue building will turn to dust after an hour.'}",A red truck is parked next to a burning blue building while a man in a green vest runs toward it. ,A  red truck  is parked next to  a building while a man in a green shirt walks toward it.,0.1818181818181818,1.0,0.275,1.1999588012695312,False,A red truck is parked next to a burning blue building while a man in a green vest runs away from it.,A burning blue building will turn into a green tower after an hour.
217,0,neutral,entailment,entailment,0.001106267562136,0.5201977,"{'sentence1': 'A band performing at a local bar or club.', 'sentence2': 'The band is playing rock music'}","{'sentence1': 'A  rock band performing at a club.', 'sentence2': 'The band is playing rock music'}",A band performing at a local bar or club. ,A  rock band performing at a club.,0.4,1.0,0.4125,0.5639057159423828,False,A band performing at a local bar or club plays rock music.,A band is playing rock music at a local bar or club.
218,0,neutral,entailment,entailment,0.0019904016517102,0.8727254,"{'sentence1': 'A group of people are sight seeing and taking pictures.', 'sentence2': 'the group is on vacation'}","{'sentence1': 'A group of people  on vacation sight seeing and taking pictures.', 'sentence2': 'the group is on vacation'}",A group of people are sight seeing and taking pictures. ,A group of people  on vacation sight seeing and taking pictures.,0.1818181818181818,1.0,0.1375,0.7712361812591553,False,A group of people are sightseeing and taking pictures on a beach vacation.,A group is on vacation.
219,0,neutral,entailment,entailment,0.0306692514568567,0.9776764,"{'sentence1': 'A little boy with a shirt, shorts and socks on, standing on the beach.', 'sentence2': 'A boy is watching the ocean.'}","{'sentence1': 'A little boy with a shirt and shorts  watching the ocean with socks on the beach.', 'sentence2': 'A boy is watching the ocean.'}","A little boy with a shirt, shorts and socks on, standing on the beach. ",A little boy with a shirt and shorts  watching the ocean with socks on the beach.,0.3529411764705882,1.0,0.275,0.8949480056762695,False,"A little boy with a shirt, shorts, and socks on, standing on the beach, watches the ocean.", A little boy is watching the ocean.
220,0,contradiction,neutral,neutral,0.0141327921301126,0.7274461,"{'sentence1': 'Five people standing on a stage, getting ready to perform, who are unrecognizable due to the lack of lighting.', 'sentence2': 'At a rock concert, the audience screams and cries at the handsome singer and his bass guitarist.'}","{'sentence1': 'Five people standing on  a stage getting ready  to perform, who  are upset due to  the lack of lighting.', 'sentence2': 'At a rock concert, the audience screams and cries at the handsome singer and his bass guitarist.'}","Five people standing on a stage, getting ready to perform, who are unrecognizable due to the lack of lighting. ","Five people standing on  a stage getting ready  to perform, who  are upset due to  the lack of lighting.",0.0909090909090909,1.0,0.34375,1.6426894664764404,False,"Five people standing on a stage, getting ready to perform.","At a theater performance, the actors take their positions on stage, ready to begin."
221,0,entailment,neutral,neutral,0.2059191614389419,0.5839825,"{'sentence1': 'A man with a cowboy hat and a gentleman with sunglasses on his head are seated next to each other.', 'sentence2': 'The very differently dressed men sit next to each other'}","{'sentence1': ' A man with  a hat and  another gentleman  with sunglasses on  his head are seated next to each other.', 'sentence2': 'The very differently dressed men sit next to each other'}",A man with a cowboy hat and a gentleman with sunglasses on his head are seated next to each other. , A man with  a hat and  another gentleman  with sunglasses on  his head are seated next to each other.,0.0952380952380952,1.0,0.275,1.3565373420715332,False,A man and a gentleman are seated next to each other.,Two differently dressed men sit next to each other.
222,0,neutral,entailment,entailment,0.0193442348390817,0.8317863,"{'sentence1': 'Expert snowboard is trying a new trick.', 'sentence2': 'The person is snowboarding on top of a mountain.'}","{'sentence1': ' Someone snowboarding on the mountain and is trying a trick.', 'sentence2': 'The person is snowboarding on top of a mountain.'}",Expert snowboard is trying a new trick. , Someone snowboarding on the mountain and is trying a trick.,0.875,1.0,0.4125,0.8982114791870117,False,Expert snowboarder is trying a new trick on top of a mountain.,A person is snowboarding on top of a mountain.
223,0,neutral,contradiction,contradiction,0.0269853454083204,0.5493903,"{'sentence1': 'A woman lowering ballast on a boat.', 'sentence2': 'The captain of the boat is preparing for rough waters.'}","{'sentence1': '  Kidlast on a boat.', 'sentence2': 'The captain of the boat is preparing for rough waters.'}",A woman lowering ballast on a boat. ,  Kidlast on a boat.,0.5,2.0,0.48125,2.3900563716888428,False,A woman lowering ballast on a submarine.,The captain of the boat is preparing for sunny weather.
224,0,neutral,entailment,entailment,0.049587894231081,0.49952367,"{'sentence1': 'A small child is riding in a red wagon.', 'sentence2': 'A kid is in a wagon and someone is pulling it.'}","{'sentence1': ' A  toddler  with another child   on it riding in a wagon.', 'sentence2': 'A kid is in a wagon and someone is pulling it.'}",A small child is riding in a red wagon. , A  toddler  with another child   on it riding in a wagon.,0.6,2.0,0.275,1.3808975219726562,False,A small child is riding in a red wagon on the beach.,A kid is in a wagon.
225,0,neutral,entailment,entailment,0.0027345612179487,0.93599606,"{'sentence1': 'A group of people sitting around a table eating food.', 'sentence2': 'People are at a table eating Christmas dinner.'}","{'sentence1': 'A group of  people sitting around Christmas dinner table eating food.', 'sentence2': 'People are at a table eating Christmas dinner.'}",A group of people sitting around a table eating food. ,A group of  people sitting around Christmas dinner table eating food.,0.1818181818181818,1.0,0.275,0.7989480495452881,False,A group of people sitting around a table eating turkey dinner.,People are at a table eating dinner.
226,0,neutral,contradiction,contradiction,0.0372394397854805,0.9557791,"{'sentence1': 'A person dressed in a dress with flowers and a stuffed bee attached to it, is pushing a baby stroller down the street.', 'sentence2': 'An old lady pushing a stroller down a busy street.'}","{'sentence1': ' A person dressed in  a dress with flowers and  - stuffed bee attached to it,  riding t-er down the street.', 'sentence2': 'An old lady pushing a stroller down a busy street.'}","A person dressed in a dress with flowers and a stuffed bee attached to it, is pushing a baby stroller down the street. "," A person dressed in  a dress with flowers and  - stuffed bee attached to it,  riding t-er down the street.",0.24,1.0,0.240625,1.7727954387664795,False,"A person dressed in a dress with flowers and a stuffed bee attached to it, is pushing a baby stroller down the street in a park.",An old lady is wearing a dress with flowers and a stuffed bee attached to it.
227,0,neutral,entailment,entailment,0.2450290918350219,0.92198706,"{'sentence1': 'A woman wearing an elaborate array of feathers in her hair, a bead necklace, a medallion, and an aqua, brown, and olive-green dress and looks off to her left, smiling slightly.', 'sentence2': 'A woman smiles at someone to her left'}","{'sentence1': 'A woman wearing an elaborate array of feathers in her hair, a bead necklace, a medallion, and an aqua, brown, and olive-green dress and looks off to her left smiling at someone slightly.', 'sentence2': 'A woman smiles at someone to her left'}","A woman wearing an elaborate array of feathers in her hair, a bead necklace, a medallion, and an aqua, brown, and olive-green dress and looks off to her left, smiling slightly. ","A woman wearing an elaborate array of feathers in her hair, a bead necklace, a medallion, and an aqua, brown, and olive-green dress and looks off to her left smiling at someone slightly.",0.075,1.0,0.034375,1.5820214748382568,False,"A woman wearing an elaborate array of feathers in her hair, a bead necklace, a medallion, and an aqua, brown, and olive-green dress smiles at someone to her left.",A woman smiles at someone in the vicinity.
230,0,contradiction,neutral,neutral,0.0064037209376692,0.97147655,"{'sentence1': 'A crowd walks about a square at night with smoke or fog drifting over them.', 'sentence2': 'A group of people walk through tear gas.'}","{'sentence1': ' People about  to walk through gas at night as clouds are drifting over them.', 'sentence2': 'A group of people walk through tear gas.'}",A crowd walks about a square at night with smoke or fog drifting over them. , People about  to walk through gas at night as clouds are drifting over them.,0.625,1.0,0.515625,1.1954913139343262,False,A crowd walks about a square at night with smoke or fog drifting over them.,A group of people walk through fog in a park.
231,0,neutral,entailment,entailment,0.0036494277883321,0.6174121,"{'sentence1': 'A lady is helping another woman work in a silver compartment, which is most likely related to nurse-work.', 'sentence2': 'Two woman are trying to finish orders from a doctor'}","{'sentence1': 'A lady  is finishing her work in  the compartment, which is being given an order from the doctor for furtherwork.', 'sentence2': 'Two woman are trying to finish orders from a doctor'}","A lady is helping another woman work in a silver compartment, which is most likely related to nurse-work. ","A lady  is finishing her work in  the compartment, which is being given an order from the doctor for furtherwork.",0.6363636363636364,1.0,0.48125,1.4931025505065918,False,"A lady is helping another woman work in a silver compartment in a hospital, which is most likely related to nurse-work.",Two women are helping each other finish orders from a doctor.
233,0,neutral,contradiction,contradiction,0.0110310651361942,0.99050003,"{'sentence1': 'A group of children in African clothing.', 'sentence2': 'Some humans in green clothing'}","{'sentence1': 'A group  of children in red clothing.', 'sentence2': 'Some humans in green clothing'}",A group of children in African clothing. ,A group  of children in red clothing.,0.125,1.0,0.275,0.4878623485565185,False,A group of children in green clothing.,Some humans are wearing animal skins.
234,0,neutral,entailment,entailment,0.0007420119945891,0.61001253,"{'sentence1': 'In this picture it appears that a man is falling off a bull while attempting to ride the animal.', 'sentence2': 'the man is a farmer'}","{'sentence1': 'In  this picture  the farmer is  showing off  a bull  while attempting  to ride the animal.', 'sentence2': 'the man is a farmer'}",In this picture it appears that a man is falling off a bull while attempting to ride the animal. ,In  this picture  the farmer is  showing off  a bull  while attempting  to ride the animal.,0.3,1.0,0.48125,1.8518455028533936,False,In this picture it appears that a man is falling off a bull while attempting to ride the animal on a farm., A man is riding a bull.
235,0,neutral,contradiction,contradiction,0.0306389015167951,0.9660158,"{'sentence1': 'A woman is sitting outside at a table, using a knife to cut into a sandwich.', 'sentence2': 'A woman is sitting outside waiting for her friend.'}","{'sentence1': 'A woman  is sitting at  a table, using  s knife  to cut something into sliced sandwich.', 'sentence2': 'A woman is sitting outside waiting for her friend.'}","A woman is sitting outside at a table, using a knife to cut into a sandwich. ","A woman  is sitting at  a table, using  s knife  to cut something into sliced sandwich.",0.2222222222222222,1.0,0.4125,1.664604663848877,False,"A woman is sitting outside at a table, using a knife to cut into a sandwich in the kitchen.",A woman is sitting outside eating a salad.
237,0,neutral,contradiction,contradiction,0.0004675658419728,0.9717068,"{'sentence1': 'An old man in a pink polo looks through a telescope with a small child standing next to him while others stand with their telescopes in the background.', 'sentence2': 'An ugly old man in a pink polo looks through a telescope with a small child standing next to him'}","{'sentence1': 'An old man in a  brown polo looks through  a telescope with a small child standing next  to him while others stand with  their telescopes in the background.', 'sentence2': 'An ugly old man in a pink polo looks through a telescope with a small child standing next to him'}",An old man in a pink polo looks through a telescope with a small child standing next to him while others stand with their telescopes in the background. ,An old man in a  brown polo looks through  a telescope with a small child standing next  to him while others stand with  their telescopes in the background.,0.0344827586206896,1.0,0.1375,1.2170352935791016,False,"An old man in a pink polo looks through a telescope with a small child standing next to him while others stand with their telescopes in the background, but he is not ugly.",An old man in a pink polo looks through a microscope with a small child standing next to him
238,0,neutral,entailment,entailment,0.2083354592323303,0.7452661,"{'sentence1': 'A woman in a blue apron is holding a container of ice cream.', 'sentence2': 'A woman is standing in a kitchen.'}","{'sentence1': 'A woman in a  kitchen apron is holding a container  of ice cream.', 'sentence2': 'A woman is standing in a kitchen.'}",A woman in a blue apron is holding a container of ice cream. ,A woman in a  kitchen apron is holding a container  of ice cream.,0.0714285714285714,1.0,0.1375,0.9063315391540528,False,A woman in a blue apron is holding a container of ice cream in the kitchen.,A woman is standing in a kitchen holding an ice cream container.
240,0,neutral,entailment,entailment,0.0010836179135367,0.5683195,"{'sentence1': 'A black and white picture of a city street with a food vendor in the foreground.', 'sentence2': 'The food vendor is selling hot dogs.'}","{'sentence1': 'A black and  white picture of a city street with  a hotdog vendor in theground.', 'sentence2': 'The food vendor is selling hot dogs.'}",A black and white picture of a city street with a food vendor in the foreground. ,A black and  white picture of a city street with  a hotdog vendor in theground.,0.1764705882352941,1.0,0.275,1.094426155090332,False,A black and white picture of a city street with a hot dog vendor in the foreground.,A food vendor is selling hot dogs.
241,0,neutral,contradiction,contradiction,0.0046110870316624,0.7098237,"{'sentence1': 'A group walking in the middle of a walkway with a green divider, and a woman is walking by herself off to the right.', 'sentence2': 'The group is taking a tour.'}","{'sentence1': ' People  in  front of    a building, with    one facing   to the  left,  another person off to   the right talking on the phone,', 'sentence2': 'The group is taking a tour.'}","A group walking in the middle of a walkway with a green divider, and a woman is walking by herself off to the right. "," People  in  front of    a building, with    one facing   to the  left,  another person off to   the right talking on the phone,",0.8846153846153846,3.0,0.275,9.602179527282717,False,"A group walking in the middle of a walkway with a green divider, and a woman is walking by herself off to the left.",The woman is walking in reverse.
242,0,contradiction,neutral,neutral,0.1267402172088623,0.6036632,"{'sentence1': 'A man, wearing a cap, is pushing a cart, on which large display boards are kept, on a road.', 'sentence2': 'The person is stealing display boards.'}","{'sentence1': ' A man, wearing a cap,  is pushing  a cart,  without any display boards being kept, on the road.', 'sentence2': 'The person is stealing display boards.'}","A man, wearing a cap, is pushing a cart, on which large display boards are kept, on a road. "," A man, wearing a cap,  is pushing  a cart,  without any display boards being kept, on the road.",0.2083333333333333,1.0,0.34375,1.607182502746582,False,A man is pushing a cart.,The person is transporting display boards.
243,0,neutral,entailment,entailment,0.0425050221383571,0.5651671,"{'sentence1': 'A group of people in front of some tan colored tents from the american Parkinsons disease association.', 'sentence2': 'A group shows up to an event to support research on Parkinsons'}","{'sentence1': 'A group of people in front of some event benefiting the Parkinsons association.', 'sentence2': 'A group shows up to an event to support research on Parkinsons'}",A group of people in front of some tan colored tents from the american Parkinsons disease association. ,A group of people in front of some event benefiting the Parkinsons association.,0.3333333333333333,1.0,0.48125,0.9465570449829102,False,A group of people in front of some blue colored tents from the American Parkinson's disease association show up to an event to support research on Parkinson's.,A group shows up to an event to support research on Parkinsons disease.
244,0,contradiction,neutral,neutral,0.0855160057544708,0.6998032,"{'sentence1': 'Two little boys are playing on stairs that have a carpet runner going down them.', 'sentence2': 'Two little boys are pretending they are climbing a large mountain.'}","{'sentence1': 'Two  little boys  are playing  on stairs that have a runner going down them.', 'sentence2': 'Two little boys are pretending they are climbing a large mountain.'}",Two little boys are playing on stairs that have a carpet runner going down them. ,Two  little boys  are playing  on stairs that have a runner going down them.,0.0625,1.0,0.275,0.6606960296630859,False,Two little boys are playing on stairs.,Two little boys are playing on stairs that have a carpet runner going down them.
246,0,neutral,entailment,entailment,0.0011015320196747,0.97300863,"{'sentence1': 'A man wearing black pants and a helmet is riding a brown horse.', 'sentence2': 'A man is practicing for a horse race.'}","{'sentence1': ' Old man in pants and  socks practicing for race while riding a horse.', 'sentence2': 'A man is practicing for a horse race.'}",A man wearing black pants and a helmet is riding a brown horse. , Old man in pants and  socks practicing for race while riding a horse.,0.6428571428571429,1.0,0.515625,1.2967698574066162,False,A man wearing black pants and a helmet is riding a brown horse in the race.,A man is practicing for a horse race on a brown horse.
247,0,neutral,entailment,entailment,0.0005005555576644,0.7607949,"{'sentence1': 'A girl in black pants doing exercises.', 'sentence2': 'A girl trying to get fit for a bodybuilding competition.'}","{'sentence1': 'A girl preparing for bodybuilding competition through exercises.', 'sentence2': 'A girl trying to get fit for a bodybuilding competition.'}",A girl in black pants doing exercises. ,A girl preparing for bodybuilding competition through exercises.,0.625,1.0,0.4125,0.7521986961364746,False,A girl in black pants doing yoga exercises in the park.,A girl is training for a bodybuilding competition.
248,0,neutral,contradiction,contradiction,0.0097289811819791,0.78229976,"{'sentence1': 'An Asian wearing a pastel print shirt and sunhat pushing his cart up the street.', 'sentence2': 'An Asian man is selling food.'}","{'sentence1': ' An Asian wearing  a pastel print shirt and sun glasses is pushing  tan colored clothing and cart up i street.', 'sentence2': 'An Asian man is selling food.'}",An Asian wearing a pastel print shirt and sunhat pushing his cart up the street. , An Asian wearing  a pastel print shirt and sun glasses is pushing  tan colored clothing and cart up i street.,0.5,1.0,0.275,1.2446880340576172,False,An Asian wearing a pastel print shirt and sunhat pushing his cart up the street in the park.,An Asian woman is selling flowers.
249,0,neutral,entailment,entailment,0.0337864235043525,0.7142935,"{'sentence1': 'a woman in a brown dress looking at papers in front of a class.', 'sentence2': 'A woman checking papers is a teacher.'}","{'sentence1': ' A woman  teacher in uniform is looking   at papers  in front of  her class members.', 'sentence2': 'A woman checking papers is a teacher.'}",a woman in a brown dress looking at papers in front of a class. , A woman  teacher in uniform is looking   at papers  in front of  her class members.,0.4666666666666667,2.0,0.275,2.5263092517852783,False,a woman in a brown dress looking at papers in front of a classroom.,A woman checking papers is a teacher in a classroom.
250,0,neutral,entailment,entailment,0.0033490627538412,0.76999235,"{'sentence1': 'Woman adjusting her eyeglasses.', 'sentence2': 'Woman adjusting her eyeglasses after reading.'}","{'sentence1': 'Woman adjusting her reading for eyeglasses.', 'sentence2': 'Woman adjusting her eyeglasses after reading.'}",Woman adjusting her eyeglasses. ,Woman adjusting her reading for eyeglasses.,0.4,1.0,0.034375,1.074155569076538,False,Woman adjusting her eyeglasses after reading the book.,Woman adjusting her eyeglasses after reading.
251,0,neutral,entailment,entailment,0.0006940171006135,0.81942844,"{'sentence1': 'A four piece band plays a song on a medium-size stage.', 'sentence2': 'The band is playing punk rock music.'}","{'sentence1': 'A  punk rock band plays a song on a medium-size stage.', 'sentence2': 'The band is playing punk rock music.'}",A four piece band plays a song on a medium-size stage. ,A  punk rock band plays a song on a medium-size stage.,0.1428571428571428,1.0,0.1375,1.115137815475464,False,A four piece band plays a song on a small stage.,A four piece punk rock band plays a song on a medium-size stage.
