Unnamed: 0,orig_pred,contrast_pred,orig_premise,orig_hypothesis,gen_premise,gen_hypothesis,pred_orig_labels,pred_gen_premise_labels,pred_gen_hypothesis_labels,distance_premise,distance_hypothesis,perplexity_gen_hypothesis,perplexity_gen_premise,diff_premise_probs,diff_hypothesis_probs
219,neutral,entailment,"A little boy with a shirt, shorts and socks on, standing on the beach.",A boy is watching the ocean.,"A little boy with a shirt, shorts and socks on, standing on the beach. The boy is watching the ocean.",People are riding bikes on a track.,2,1,0,0.4117647058823529,1.0,46.38806915283203,20.29377555847168,0.9555948711931705,0.999615805078065
220,contradiction,neutral,"Five people standing on a stage, getting ready to perform, who are unrecognizable due to the lack of lighting.","At a rock concert, the audience screams and cries at the handsome singer and his bass guitarist.","Five people standing on a stage, preparing to perform, who are unrecognizable due to the lack of lighting.",The people are rehearsing.,0,0,2,0.09090909090909091,0.9473684210526315,39.7889289855957,40.473506927490234,0.0031492114067077637,0.9245084901340306
221,entailment,neutral,A man with a cowboy hat and a gentleman with sunglasses on his head are seated next to each other.,The very differently dressed men sit next to each other,A man with a cowboy hat and a gentleman with sunglasses on his head are seated next to each other.,The men are enjoying a meal together.,0,0,2,0.0,0.9,25.129636764526367,30.040634155273438,0.0,0.8459851443767548
222,neutral,entailment,Expert snowboard is trying a new trick.,The person is snowboarding on top of a mountain.,Premise: Expert snowboarder is trying a new trick.,People are snowboarding on a mountain.,2,2,2,0.375,0.5,61.02678298950195,35.054954528808594,0.0651586651802063,0.03867095708847046
223,neutral,contradiction,A woman lowering ballast on a boat.,The captain of the boat is preparing for rough waters.,A woman is painting the boat.,The woman is steering the boat.,2,2,0,0.5,0.7272727272727273,87.1440658569336,62.728614807128906,-0.3953790068626404,0.7756049670279026
224,neutral,entailment,A small child is riding in a red wagon.,A kid is in a wagon and someone is pulling it.,A small child is riding in a red wagon.,People are riding bikes on a track.,2,2,0,0.0,0.9166666666666666,55.07532501220703,34.610984802246094,0.0,0.999293475120794
225,neutral,entailment,A group of people sitting around a table eating food.,People are at a table eating Christmas dinner.,A group of people sitting around a table eating food. Entails people are at a table eating Christmas dinner.,People are eating food around a table.,2,1,1,0.9090909090909091,0.6666666666666666,27.530139923095703,38.38618850708008,0.9542693515541032,0.9741603155853227
226,neutral,contradiction,"A person dressed in a dress with flowers and a stuffed bee attached to it, is pushing a baby stroller down the street.",An old lady pushing a stroller down a busy street.,"A person dressed in a dress with flowers and a stuffed bee attached to it, is repairing a baby stroller down the street.",People are pushing a stroller down a busy street.,2,0,2,0.04,0.2727272727272727,21.574148178100586,38.86317443847656,0.5832732319831848,0.36969929933547974
228,neutral,contradiction,"A man wearing a checkered shirt, cream suit and tennis shoes sits on a bench.",the guy is on the bench waiting for his wife,"A man wearing a checkered shirt, cream suit and tennis shoes is playing a guitar on a bench.",The guy is on the bench playing his guitar.,2,2,0,0.23529411764705882,0.5,20.998741149902344,29.515459060668945,-0.21676015853881836,0.8832500167773105
229,neutral,contradiction,Two cars are being driven in a car race.,A Bugatti and a Lambourgini compete in a road race.,Two cars are being driven in a car race.,A Toyota Corolla and a Tesla Model 3 compete in a road race.,2,2,2,0.0,0.45454545454545453,23.040441513061523,83.53309631347656,0.0,0.26657938957214355
230,contradiction,neutral,A crowd walks about a square at night with smoke or fog drifting over them.,A group of people walk through tear gas.,A crowd walks about a square at night with smoke or fog drifting over them.,The people are marching in a peaceful protest.,0,0,2,0.0,0.8888888888888888,79.48397827148438,65.79036712646484,0.0,0.9974231593660079
231,neutral,entailment,"A lady is helping another woman work in a silver compartment, which is most likely related to nurse-work.",Two woman are trying to finish orders from a doctor,"A lady is helping another woman work in a silver compartment, which is most likely related to nurse-work.",Two women are trying to finish orders from a doctor.,2,2,2,0.0,0.2,76.25086212158203,93.69982147216797,0.0,-3.987550735473633e-05
232,neutral,entailment,batter hits a baseball,A man in a baseball game hits a foul ball.,Premise: A batter hits a baseball.,People are hitting baseballs in a game.,2,2,2,1.0,0.8181818181818182,264.05340576171875,58.9800910949707,-0.03235471248626709,-0.1552475094795227
233,neutral,contradiction,A group of children in African clothing.,Some humans in green clothing,A group of children in African clothing. Hypothesis: Some humans in green clothing,Some humans in green clothing,2,1,2,0.875,0.0,390.7811584472656,119.90877532958984,0.8813273492269218,0.0
234,neutral,entailment,In this picture it appears that a man is falling off a bull while attempting to ride the animal.,the man is a farmer,In this picture it appears that a man is falling off a bull while attempting to ride the animal.,People are riding bikes on a track.,2,2,0,0.0,1.4,49.41496276855469,52.88468933105469,0.0,0.999418639781652
235,neutral,contradiction,"A woman is sitting outside at a table, using a knife to cut into a sandwich.",A woman is sitting outside waiting for her friend.,"A woman is sitting outside at a table, using a knife to cut into a sandwich, but she is not waiting for her friend.",A woman is sitting outside waiting for her friend.,2,1,2,0.5,0.0,26.74022674560547,20.573413848876953,0.8196300023701042,0.0
237,neutral,contradiction,An old man in a pink polo looks through a telescope with a small child standing next to him while others stand with their telescopes in the background.,An ugly old man in a pink polo looks through a telescope with a small child standing next to him,An old man in a pink polo looks through a telescope with a small child standing next to him while others stand with their telescopes in the background.,An ugly old man in a pink polo looks through a telescope with a small child standing next to him.,2,2,2,0.0,0.05,11.898757934570312,10.626107215881348,0.0,-0.00010961294174194336
238,neutral,entailment,A woman in a blue apron is holding a container of ice cream.,A woman is standing in a kitchen.,"A woman in a blue apron is standing in a kitchen, holding a container of ice cream.",People are riding bikes on a track.,2,1,0,0.35714285714285715,0.75,38.44821548461914,18.43060302734375,0.7455804347991943,0.9984083158196881
239,neutral,contradiction,"A woman is sitting in a chair, while a man is going through the sport utility vehicle.",a girl is sitting waiting to leave for vacation,"A woman is sitting in a chair, while a man is going through the sport utility vehicle.",A girl is sitting waiting to leave for vacation.,2,2,2,0.0,0.2222222222222222,51.523860931396484,80.137451171875,0.0,-0.012308657169342041
241,neutral,contradiction,"A group walking in the middle of a walkway with a green divider, and a woman is walking by herself off to the right.",The group is taking a tour.,"A group walking in the middle of a walkway with a green divider, and a woman is walking by herself off to the right.",People are jogging in the middle of a walkway with a green divider.,2,2,0,0.0,1.7142857142857142,16.238264083862305,30.721933364868164,0.0,0.9134169325698167
242,contradiction,neutral,"A man, wearing a cap, is pushing a cart, on which large display boards are kept, on a road.",The person is stealing display boards.,"A man is pushing a cart, on which large display boards are kept, on a road.",The person is transporting display boards.,0,0,1,0.20833333333333334,0.14285714285714285,50.388336181640625,59.34638214111328,-0.0733790397644043,0.8587929162022192
243,neutral,entailment,A group of people in front of some tan colored tents from the american Parkinsons disease association.,A group shows up to an event to support research on Parkinsons,A group of people in front of some tan colored tents from the American Parkinsons disease association shows up to an event to support research on Parkinsons.,People show up to an event to support research on Parkinsons disease.,2,1,2,0.6111111111111112,0.4166666666666667,80.44512176513672,36.755008697509766,0.9574936628341675,0.0017076730728149414
244,contradiction,neutral,Two little boys are playing on stairs that have a carpet runner going down them.,Two little boys are pretending they are climbing a large mountain.,Two little boys are playing on stairs that have a carpet runner going down them.,The little boys are sliding down the stairs.,0,0,2,0.0,0.6666666666666666,39.191734313964844,53.683231353759766,0.0,0.6640058159828186
245,neutral,contradiction,A man in a green shirt is getting his feet wet in front of a wall showing a closeup picture of a face.,The man is waiting for his friend to come meet up with him.,A man in a green shirt is getting his feet wet in front of a wall showing a closeup picture of a face. The man is actually trying to wash away his identity.,People are looking at a picture of a wall showing a closeup picture of a face.,2,2,0,0.4583333333333333,1.1428571428571428,19.12395668029785,25.048696517944336,-0.07221317291259766,0.47745803743600845
246,neutral,entailment,A man wearing black pants and a helmet is riding a brown horse.,A man is practicing for a horse race.,A man wearing black pants and a helmet is racing a brown horse.,People are riding a horse.,2,2,1,0.07142857142857142,0.6666666666666666,39.400291442871094,41.47682571411133,-0.0070653557777404785,0.9670615737559274
247,neutral,entailment,A girl in black pants doing exercises.,A girl trying to get fit for a bodybuilding competition.,A girl in black pants is doing exercises to prepare for a bodybuilding competition.,A girl in black pants is exercising.,2,1,1,0.875,0.7272727272727273,53.28533935546875,24.92111587524414,0.5387476308533223,0.9613746030518087
249,neutral,entailment,a woman in a brown dress looking at papers in front of a class.,A woman checking papers is a teacher.,A woman in a brown dress looking at papers in front of a class is checking papers.,People are riding bikes on a track.,2,2,0,0.26666666666666666,0.75,58.82768630981445,43.918087005615234,0.01942288875579834,0.9942993484437466
250,neutral,entailment,Woman adjusting her eyeglasses.,Woman adjusting her eyeglasses after reading.,Woman adjusting her eyeglasses after reading.,Woman adjusting her eyeglasses after reading.,2,1,2,0.4,0.0,62.036277770996094,22.466064453125,0.9639481852063909,0.0
251,neutral,entailment,A four piece band plays a song on a medium-size stage.,The band is playing punk rock music.,A four piece band plays a song on a medium-size stage.,People are playing a song on a stage.,2,2,1,0.0,1.0,41.16655349731445,42.31528854370117,0.0,0.9783745869353879
252,neutral,contradiction,A young boy in red leaping into sand at a playground.,A young boy jumps onto his friends sand castle at a playground.,A young boy in red leaping into sand at a playground.,A young boy in red leaping into sand at a playground. People are walking on a sandy track.,2,2,2,0.0,1.0,24.316993713378906,61.248260498046875,0.0,0.05073380470275879
253,neutral,contradiction,A man and a Woman cutting dough.,A husband and wife making pizza.,A man and a woman cutting dough. They are not married.,A woman and a man cutting dough.,2,2,1,0.75,0.7142857142857143,43.446556091308594,52.926177978515625,-0.3123253583908081,0.9643019197974354
255,entailment,contradiction,"In an apparent classroom setting, a young man in a blue t-shirt has a book on his knee while a woman dressed in black next to him leans in to point out something in the book.",The man and woman are cooperating.,"In an apparent classroom setting, a young man in a blue t-shirt has a book on his knee while a woman dressed in black next to him points a gun at him.",The woman is pointing a gun at the man.,0,0,0,0.225,1.1428571428571428,21.33182144165039,22.389734268188477,-0.25194716453552246,0.15440988540649414
256,neutral,entailment,Dog running with a purple toy in the snowy field.,A dog is excited.,Dog running with a purple toy in the snowy field indicates a dog is excited.,People are running with a toy in a field.,2,1,0,0.45454545454545453,1.8,66.76774597167969,83.26219940185547,0.895965576171875,0.9427489046356641
257,neutral,contradiction,A young ladies squatting at hillside sipping on a drink the other one with the white purse is talking pictures.,A group of hikers pause for a break.,"A young lady is squatting at a hillside sipping on a drink, while the other one is not taking pictures.",A group of hikers pause for a break.,2,2,2,0.5238095238095238,0.0,141.2940673828125,43.93089294433594,-0.028649628162384033,0.0
258,neutral,entailment,Two people are participating in the sport fencing.,Two people competing in a fencing tournament,Two people are competing in a fencing tournament.,People are competing in a fencing tournament.,2,1,2,0.4444444444444444,0.42857142857142855,82.38475036621094,27.826623916625977,0.9563772212713957,0.0026319026947021484
259,neutral,entailment,A man in a pinstriped suit walks down the street and does n't notice the quirky poster on his left.,The man who just purchased a pinstriped suit for a formal dinner didn't notice the poster to his left that shows a man wearing the same suit.,A man in a pinstriped suit walks down the street and doesn't notice the quirky poster on his left.,People are wearing the same suit as the man who just purchased it for a formal dinner.,2,2,2,0.0,0.8620689655172413,41.256744384765625,20.619766235351562,0.0002608299255371094,-0.44231170415878296
260,contradiction,neutral,A man talking into a microphone with a woman standing next to him.,The woman is sitting in the chair next to the podium.,A man talking into a microphone with a woman standing next to him.,The woman is standing next to the man.,0,0,1,0.0,0.4166666666666667,14.14570426940918,17.585853576660156,0.0,0.9720677561417688
261,neutral,contradiction,Two brown and white dogs running on a grassy but brown fenced yard.,"The dogs wanted to find the end of the fence, but it seemed to keep on going, always turning into yet another stretch of distance.",Two brown and white dogs running on a grassy but brown fenced yard.,Dogs are playing fetch in the yard.,2,2,2,0.0,0.9285714285714286,57.69192123413086,47.66926956176758,0.0,0.031212806701660156
262,neutral,contradiction,A small dog runs to catch a ball.,The dog is a chihuahua.,Seven people are repairing bikes on a sandy track.,The dog is a labrador retriever.,2,0,2,0.8888888888888888,0.3333333333333333,24.536300659179688,85.36564636230469,0.9877952747046947,0.003310084342956543
263,neutral,contradiction,A police person is on a motorcycle on the side of a street.,A policewoman is sitting on the motorcycle behind the parked car.,A police person is on a motorcycle on the side of a street.,A policeperson is sitting on the motorcycle behind the parked car.,2,2,2,0.0,0.08333333333333333,25.15496253967285,18.31179428100586,0.0,0.021617114543914795
265,neutral,entailment,Two gondola operators sit along a road in Italy.,The gondola operators are taking a work break.,"Two gondola operators sit along a road in Italy, taking a work break.",People are taking a work break along a road in Italy.,2,1,2,0.5,0.8888888888888888,52.50345993041992,31.570693969726562,0.9667962649837136,-0.09680438041687012
267,neutral,entailment,a dog jumps over the pole.,"Dog is participating in a competition, showing his agility training.","A dog jumps over a pole, demonstrating its agility training.","Dog is participating in a competition, showing his agility training.",2,2,2,1.0,0.0,86.72190856933594,46.905235290527344,-0.0005316734313964844,0.0
268,neutral,entailment,A boy posing on the soccer field.,The boy is on a soccer team.,A boy posing on the soccer field indicates that the boy is on a soccer team.,A boy posing on the soccer field.,2,1,1,1.125,0.5,12.937745094299316,18.990968704223633,0.9342195824719965,0.9743287996388972
269,contradiction,neutral,A woman in a red jacket walks down the street in the rain.,Woman walks down street on sunny day,A woman in a red jacket walks down the street.,The woman is walking down the street in the rain.,0,2,1,0.21428571428571427,1.2857142857142858,11.388833999633789,39.29172134399414,0.9934004137758166,0.9846323001984274
271,contradiction,neutral,A man in a suit cheering in a library in front of children.,A boy is attending a club meeting.,A man in a suit cheering in a library in front of children.,The boy is reading a book.,0,0,0,0.0,0.5,62.149147033691406,89.60869598388672,0.0,-0.019892632961273193
272,contradiction,neutral,An old man holds up a sign.,A man is sleeping.,An old man holds up a sign.,The man is holding a sign.,0,0,1,0.0,0.8,15.833231925964355,31.789491653442383,0.0,0.9937852315069904
273,contradiction,neutral,A passenger wearing a life jacket prepares to take a picture of a whale very close to the boat.,A man is taking a picture of a goldfish.,A passenger is taking a picture of a whale very close to the boat.,The man is taking a picture of a dolphin.,0,0,0,0.35,0.2,25.917146682739258,21.64703369140625,0.0004885196685791016,0.00043886899948120117
274,neutral,contradiction,The man walks among the large trees.,The mas is walking next to dogs.,The man is walking among the small trees.,The man is walking next to cats.,2,2,2,0.375,0.25,62.87277603149414,171.16094970703125,0.03471195697784424,-0.17523014545440674
275,contradiction,neutral,Several adults look on while a young girl plays in a ball pit.,A young girl is sitting in her chair.,Several adults look on while a young girl plays in a ball pit.,The young girl is playing with her toys.,0,0,2,0.0,0.4444444444444444,26.289981842041016,32.99800491333008,0.0,0.9153145174495876
276,contradiction,neutral,"A blond woman with a tattoo of on an angel on her arm walking down the street, a concrete wall in the background.",Nobody has a tattoo,"A blonde woman with a tattoo of an angel on her arm walks down the street, a concrete wall in the background.",The woman has a tattoo of a bird on her arm.,0,0,0,0.12,2.25,19.496706008911133,24.371978759765625,8.434057235717773e-05,-0.0049253106117248535
277,contradiction,neutral,A four piece band plays a song on a medium-size stage.,A three piece band plays a song on a medium-size stage.,A four piece band plays a song on a medium-size stage.,The band is playing a song on a medium-size stage.,0,0,1,0.0,0.35714285714285715,17.580669403076172,11.905244827270508,0.0,0.9850368126644753
278,contradiction,neutral,An elderly woman with a tan nun uniform on and glasses is taking a picture with her camera.,A woman is in a green nun uniform,An elderly woman with a tan nun uniform on and glasses is taking a picture with her camera.,The woman is taking a picture with her camera.,0,0,1,0.0,0.875,33.57145309448242,70.36489868164062,0.0,0.9861224258202128
279,contradiction,neutral,"A juggler wearing a plaid kilt and a green shirt, juggling.",A person rides a bike down a hill wearing pants.,"A juggler wearing a plaid kilt and a green shirt, juggling.",The person is juggling.,0,0,1,0.0,0.8181818181818182,75.9129638671875,92.58345794677734,0.0,0.9933281719313527
280,contradiction,neutral,A red dog jumps and catches a tennis ball in its mouth.,a man eating popcorn,A red dog jumps and catches a tennis ball in its mouth.,The man is eating popcorn.,0,0,0,0.0,0.75,54.362892150878906,119.52687072753906,0.0,-0.0003147125244140625
281,contradiction,neutral,A woman cook in an apron is smiling at the camera with two other cooks in the background.,A woman not paying attention to the camera,A woman is cooking in an apron and smiling at the camera with two other cooks in the background.,The woman is preparing a meal with great attention to detail.,0,0,1,0.15789473684210525,1.125,31.504201889038086,39.08150100708008,0.00014150142669677734,0.7052151312818751
282,contradiction,neutral,"Two men holding a Chinese lantern that's yellow and red, one man has a drill and the other is smiling.",A man and his daughter build a doghouse while the dog sits behind them.,"Two men holding a Chinese lantern that's yellow and red, one man has a drill and the other is smiling.",The men are constructing a birdhouse while the dog watches.,0,0,0,0.0,0.6666666666666666,66.96753692626953,53.835330963134766,0.0,-0.062229692935943604
283,contradiction,neutral,A man with a beard is playing an acoustic guitar on the street.,A woman flashes bystanders.,A man is playing an acoustic guitar on the street.,The man is strumming an electric guitar.,0,0,0,0.21428571428571427,1.4,16.44597053527832,63.646976470947266,4.875659942626953e-05,-0.0012387633323669434
284,contradiction,neutral,Two men in hard hats and safety neon vests on scaffolding working outside in the daylight.,A school class visits the museum of modern art.,Two men in hard hats and safety vests are working outside in the daylight.,The men are constructing a skyscraper.,0,0,2,0.17647058823529413,0.9,92.45468139648438,96.46111297607422,1.1920928955078125e-05,0.997250676555268
285,contradiction,neutral,A blond man playing a guitar.,A bald man is playing a guitar.,A blond man is playing a guitar.,The man is strumming a guitar.,0,0,1,0.14285714285714285,0.375,27.521738052368164,20.789392471313477,-0.00022464990615844727,0.9797380552336108
286,contradiction,neutral,Two dancers in pink tops and striped capri bottoms perform on stage barefoot.,Two magicians are performing on stage.,Two dancers in pink tops and striped capri bottoms perform on stage barefoot.,The dancers are wearing ballet shoes.,0,0,0,0.0,0.7142857142857143,66.75513458251953,75.01656341552734,0.0,-0.007879078388214111
287,contradiction,neutral,Expert snowboard is trying a new trick.,The person is surfing on the water.,Expert snowboarder is attempting a new trick.,The person is performing a trick on a snowboard.,0,0,1,0.25,0.625,46.13258743286133,55.53034591674805,-4.76837158203125e-06,0.9655516180682753
288,contradiction,neutral,A city street corner with two passing bicyclists and several pedestrians.,The people are indoors.,A city street corner with two passing bicyclists and several pedestrians.,The people are engaging in outdoor activities.,0,0,1,0.0,0.8,74.33350372314453,88.58956146240234,0.0,0.9720837549102725
289,contradiction,entailment,A black and white picture of a city street with a food vendor in the foreground.,The colors has disappeared form the world.,A black and white picture of a city street with a food vendor in the foreground entails that the colors have disappeared from the world.,People are riding bikes on a track.,0,1,0,0.5294117647058824,0.875,35.28964614868164,54.19109344482422,0.5482150688767433,0.07345038652420044
290,contradiction,neutral,A brown dog is in the middle of a line of dogs chasing a dirty tennis ball over dirt.,The tennis ball is clean.,A black dog is in the middle of a line of dogs chasing a dirty tennis ball over dirt.,The dogs are playing fetch.,0,0,2,0.05,0.6666666666666666,40.13282012939453,38.49541473388672,-0.00025773048400878906,0.9650799355003983
291,contradiction,neutral,An accident involving a green Sudan and a gray van.,Two cars waited patiently for the light to turn green.,An accident involving a green vehicle and a gray vehicle.,The cars were idling at a red light.,0,0,0,0.18181818181818182,0.8181818181818182,80.27838897705078,44.87788009643555,0.008432567119598389,-0.029441118240356445
292,contradiction,neutral,"3 cyclists are racing ahead of a red BMW, with the leader wearing solid white helmet and black cycling pants",Three people are riding horses across a course.,Three people are riding bicycles across a course.,The riders are competing in a time trial.,0,0,2,0.9047619047619048,0.7777777777777778,120.99552154541016,49.803314208984375,-0.0005117058753967285,0.997187350258173
293,contradiction,neutral,A snowboarder with a maroon coat sails through the air.,The snowboarder is naked.,A snowboarder with a maroon coat glides through the air.,The snowboarder is wearing a bright yellow suit.,0,0,0,0.09090909090909091,1.0,25.025100708007812,25.620656967163086,-5.704164505004883e-05,-0.00045984983444213867
294,contradiction,neutral,A team of surgeons operate on a female patient.,The surgeons are operating on a male patient.,A team of surgeons operate on a patient.,The surgeons are operating on a patient.,0,2,1,0.1,0.1111111111111111,27.94023895263672,27.221952438354492,0.9984515315736644,0.9872747947229072
295,contradiction,neutral,An elderly Man wearing a olive green shirt and red and white striped apron is stacking cheese.,A women is eating some friend dumpling dumplings,An elderly Man wearing a olive green shirt and red and white striped apron is carrying cheese.,The man is cooking.,0,0,1,0.05555555555555555,0.875,96.97145080566406,106.3490982055664,4.011392593383789e-05,0.8769468815735308
296,contradiction,neutral,A lady in a red shirt and bikini bottoms is about to go surfing on a blue board in the ocean.,A woman is surfing in her pool.,A woman is riding a blue board in the ocean.,The woman is paddleboarding.,0,0,0,0.5909090909090909,0.625,37.79786682128906,55.687744140625,0.0007801055908203125,-0.12155675888061523
298,contradiction,neutral,A boy is riding down the road between two cows.,A single cow is alone.,A boy is riding between two cows on a road.,The cows are grazing together.,0,0,2,0.5454545454545454,0.8333333333333334,43.77860641479492,68.44815063476562,-4.64320182800293e-05,0.6679646352713462
300,contradiction,neutral,A man walks by a building at night.,A man is sitting in the sun.,A man walks by a building at night.,The man is standing in the building at night.,0,0,0,0.0,0.625,21.511005401611328,34.37850570678711,0.0,-0.0009996294975280762
301,contradiction,neutral,A woman runs on the beach.,The old lady spends a good time relaxing on the lounge.,A woman runs on the beach.,The old lady takes a leisurely stroll on the beach.,0,0,0,0.0,0.4166666666666667,26.812334060668945,63.441810607910156,0.0,-0.0029845237731933594
302,contradiction,neutral,A man standing on a street with a suitcase in front of him while another man bends down to look at what is displayed on top of it.,Two men lie on tables in the morgue.,A man stands on a street with a suitcase in front of him while another man examines what is displayed on top of it.,The men are having a conversation.,0,0,2,0.20689655172413793,0.7777777777777778,19.21619415283203,23.427576065063477,1.3113021850585938e-06,0.9889668982013973
303,contradiction,neutral,A baby sitting in a highchair looking delighted.,The baby is crying.,Premise: A baby is sitting in a highchair looking delighted.,The baby is smiling.,0,0,1,0.3333333333333333,0.2,50.62062454223633,45.02115249633789,-0.001476287841796875,0.8039065112297976
304,contradiction,neutral,A person is posed with one leg raised and one arm out at a competition with their teammates in the background.,A man posed with both arms out at a competition.,A person is posed with one leg raised and one arm out at a competition with their teammates in the background.,The person is striking a pose with both arms out at a competition.,0,0,0,0.0,0.5454545454545454,29.21404457092285,35.21266555786133,0.0,-0.4213794469833374
305,contradiction,neutral,A man hammering nails on a shed.,The shed is made of t-shirts.,A man hammering nails on a shed.,The man is repairing a birdhouse.,0,0,2,0.0,0.6666666666666666,98.06723022460938,63.093936920166016,0.0,0.7214848101139069
306,contradiction,neutral,kids are looking at something on a table.,Some kids are burning the table down.,Kids are looking at something on a table.,The kids are playing with toys on the table.,0,0,2,0.1111111111111111,0.75,39.6218376159668,65.17784881591797,0.0,0.9690667255781591
307,contradiction,neutral,A man wearing a black hat and coat makes a face with a crowd behind him.,A man is taking a shower.,A man is standing with a crowd behind him.,The man is juggling balls.,0,0,0,0.5294117647058824,0.5714285714285714,37.38917922973633,34.739501953125,-1.8835067749023438e-05,-0.17733579874038696
308,contradiction,entailment,A couple is eating outside at a table and he is pointing at something.,A couple is eating inside at a table and he is pointing at something.,A couple is eating inside at a table and he is pointing at something.,A couple is eating outside at a table and he is pointing at something.,0,1,1,0.06666666666666667,0.06666666666666667,10.754081726074219,12.07896900177002,0.8771426255116239,0.884325640858151
309,contradiction,neutral,A young boy wearing an orange uniform stands on the field near a colorful ball.,A girl is wearing a sweater.,A young boy wearing an orange uniform stands on the field near a colorful ball.,The boy is wearing a blue shirt.,0,0,0,0.0,0.5714285714285714,32.2380485534668,44.169715881347656,0.0,-0.0413057804107666
310,contradiction,neutral,The blue kayak is being ridden over a small waterfall.,A guy is working out in the gym.,The blue kayak is being ridden over a small waterfall.,The kayak is being paddled over a small waterfall.,0,0,1,0.0,0.8888888888888888,19.974102020263672,61.02073287963867,0.0,0.9497718543561859
311,contradiction,entailment,One female and two male musicians holding musical equipment.,There four females,One female and two male musicians holding musical equipment.,People are holding musical equipment.,0,0,1,0.0,2.0,153.11166381835938,424.9803771972656,0.0,0.9799940716475248
312,contradiction,neutral,"One man, shirtless, and a woman, clothed, jumping in the water.","Two people are in a helicopter, high above the Sahara desert.","Premise: One man, shirtless, and a woman, clothed, jumping in the water.",The people are swimming.,0,0,2,0.125,0.7692307692307693,43.535491943359375,38.839698791503906,-2.09808349609375e-05,0.5164582516772498
313,contradiction,neutral,"Two formally dressed, bald older women",Two long-haired young women.,"Two nicely dressed, bald older women.",The two women are twin sisters.,0,0,2,0.2857142857142857,0.8571428571428571,299.5910339355469,80.42179870605469,-0.0009959936141967773,0.9366860289592296
314,contradiction,neutral,A younger couple is walking across a crosswalk outside with a very busy bus stop behind them.,There are people inside of a store.,A younger couple is walking across a crosswalk outside with a very busy bus stop behind them.,The people are window shopping.,0,0,2,0.0,0.75,68.55950927734375,55.18931198120117,0.0,0.9689220552099869
315,contradiction,neutral,A man touching a hanging strand of lamps.,A man has his hands shoved into his coat pockets.,A man touching a hanging strand of lamps.,The man is juggling three lamps.,0,0,0,0.0,0.8181818181818182,205.56971740722656,122.03331756591797,0.0,-0.0010209083557128906
316,contradiction,neutral,A mountaineer about to descend down a mountain with a blue helmet on.,A man is drinking hot cocoa inside a lodge.,A mountaineer about to descend down a mountain with a blue helmet on.,The mountaineer is meditating on a rock.,0,0,0,0.0,0.7,27.125808715820312,51.05876541137695,0.0,-0.0029613375663757324
317,contradiction,neutral,A dog standing near snow looking at water.,A cat is laying on the couch.,A dog is standing near water looking at snow.,The dog is wagging its tail.,0,0,2,0.3333333333333333,0.75,58.242164611816406,54.4281120300293,3.719329833984375e-05,0.9856795918167336
318,contradiction,neutral,"Children at daycare playing on rings, and poles, one parent standing and holding her child and one teacher is sitting on the bench watching the others play.",Children are body slamming each other.,"Children at daycare playing on rings and poles, one parent standing and holding her child, and one teacher is sitting on the bench watching the others play.",The children are playing a game of tag.,0,0,2,0.06666666666666667,1.0,63.69117736816406,75.79609680175781,-0.020339131355285645,0.8340275958180428
319,contradiction,neutral,A man sits outdoors with some of his belongings.,A man is inside.,A man is sitting outdoors with some of his belongings.,The man is relaxing outdoors.,0,0,1,0.2,0.6,48.74285888671875,84.51667022705078,0.00048410892486572266,0.5264448939124122
320,contradiction,neutral,The dog is in the snow in front of some trees.,A cat plays in the snow.,The dog is in the snow in front of some trees.,The dog is sledding in the snow.,0,0,2,0.0,0.5714285714285714,21.14459800720215,33.66576385498047,0.0,0.9836098690575454
321,contradiction,neutral,A motorist gets some air over a rough hill.,A motorist has stalled.,A motorist drives over a rough hill.,The motorist is coasting.,0,0,2,0.3,0.6,77.59236907958984,61.5823974609375,-0.0008209347724914551,0.5422742560040206
322,contradiction,neutral,two people riding their bikes down a street together.,A couple gets married at the courthouse.,Two people riding bikes together down a street.,The people are on a date.,0,0,2,0.4,0.875,46.630680084228516,77.3318862915039,1.3947486877441406e-05,0.996291123869014
323,contradiction,neutral,The white dog is pulling a large stick.,The dog is taking a nap at the park.,The white dog is riding a small bike.,The dog is playing fetch with its owner.,0,0,2,0.3333333333333333,0.6,32.39825439453125,31.79057502746582,6.198883056640625e-06,0.9962337295582984
324,contradiction,neutral,A hand holds a strainer with a small amount of liquid in it with a table with bins in the background.,A city of ice sits in the distance.,Premise: A hand holds a strainer with a small amount of liquid in it with a table in the background.,"The hand holds a strainer with a small amount of liquid in it, with a table in the background.",0,0,1,0.18181818181818182,1.8888888888888888,11.077712059020996,44.52338409423828,-0.0015504956245422363,0.9880742338718846
325,contradiction,entailment,A jubilant crowd dressed fabulously in purple red and yellow-gold move in step on a metropolitan street.,One person walking on the street.,"A jubilant crowd dressed fabulously in purple, red, and yellow-gold move in step on a metropolitan street.",People are walking on the street.,0,0,1,0.1,0.2857142857142857,125.42230987548828,101.47200012207031,-0.0002797245979309082,0.8155322180246003
326,entailment,neutral,A group of people is sitting at a large table and using paint brushes to form characters on white paper.,The people are using their fingers to paint with.,A group of people are using paint brushes to form characters on white paper.,The people are using styluses to paint with.,1,1,0,0.3333333333333333,0.2,36.029212951660156,34.020111083984375,0.06903189420700073,0.8603697419166565
